year,month,zone,monthly_precip_mm
2013,7,Guinea Savanna,192.36666666666665
2013,7,Sahel,89.36666666666667
2013,8,Coastal,178.33333333333334
2013,8,Guinea Savanna,241.5333333333333
2013,8,Sahel,265.1333333333333
2013,9,Coastal,301.2
2013,9,Guinea Savanna,299.43333333333334
2013,9,Sahel,77.0
2013,10,Coastal,294.40000000000003
2013,10,Guinea Savanna,109.23333333333335
2013,10,Sahel,19.9
2013,11,Coastal,205.0666666666667
2013,11,Guinea Savanna,0.5333333333333333
2013,11,Sahel,0.0
2013,12,Coastal,113.66666666666667
2013,12,Guinea Savanna,0.13333333333333333
2013,12,Sahel,0.0
2014,1,Coastal,47.699999999999996
2014,1,Guinea Savanna,6.866666666666666
2014,1,Sahel,0.43333333333333335
2014,2,Coastal,53.96666666666666
2014,2,Guinea Savanna,3.9000000000000004
2014,2,Sahel,0.0
2014,3,Coastal,187.29999999999998
2014,3,Guinea Savanna,20.433333333333334
2014,3,Sahel,0.16666666666666666
2014,4,Coastal,235.13333333333333
2014,4,Guinea Savanna,81.73333333333333
2014,4,Sahel,2.1666666666666665
2014,5,Coastal,307.3666666666667
2014,5,Guinea Savanna,223.4333333333333
2014,5,Sahel,32.63333333333333
2014,6,Coastal,332.1333333333333
2014,6,Guinea Savanna,172.66666666666666
2014,6,Sahel,22.76666666666667
2014,7,Coastal,221.33333333333334
2014,7,Guinea Savanna,176.6
2014,7,Sahel,100.46666666666665
2014,8,Coastal,281.53333333333336
2014,8,Guinea Savanna,276.26666666666665
2014,8,Sahel,255.33333333333334
2014,9,Coastal,363.7
2014,9,Guinea Savanna,279.23333333333335
2014,9,Sahel,81.46666666666667
2014,10,Coastal,312.2
2014,10,Guinea Savanna,102.36666666666667
2014,10,Sahel,11.666666666666666
2014,11,Coastal,176.5
2014,11,Guinea Savanna,9.633333333333335
2014,11,Sahel,0.0
2014,12,Coastal,38.333333333333336
2014,12,Guinea Savanna,0.13333333333333333
2014,12,Sahel,0.0
2015,1,Coastal,20.5
2015,1,Guinea Savanna,0.13333333333333333
2015,1,Sahel,0.0
2015,2,Coastal,107.43333333333334
2015,2,Guinea Savanna,10.6
2015,2,Sahel,0.0
2015,3,Coastal,174.46666666666667
2015,3,Guinea Savanna,27.400000000000002
2015,3,Sahel,0.0
2015,4,Coastal,120.86666666666667
2015,4,Guinea Savanna,2.566666666666667
2015,4,Sahel,0.0
2015,5,Coastal,279.6
2015,5,Guinea Savanna,69.33333333333333
2015,5,Sahel,2.6333333333333333
2015,6,Coastal,340.26666666666665
2015,6,Guinea Savanna,111.26666666666667
2015,6,Sahel,22.899999999999995
2015,7,Coastal,245.5
2015,7,Guinea Savanna,222.30000000000004
2015,7,Sahel,108.86666666666666
2015,8,Coastal,295.93333333333334
2015,8,Guinea Savanna,286.2
2015,8,Sahel,229.70000000000002
2015,9,Coastal,279.2666666666667
2015,9,Guinea Savanna,212.63333333333333
2015,9,Sahel,123.3
2015,10,Coastal,370.23333333333335
2015,10,Guinea Savanna,133.93333333333334
2015,10,Sahel,15.766666666666667
2015,11,Coastal,181.63333333333333
2015,11,Guinea Savanna,2.3333333333333335
2015,11,Sahel,0.0
2015,12,Coastal,4.533333333333334
2015,12,Guinea Savanna,0.0
2015,12,Sahel,0.0
2016,1,Coastal,5.666666666666667
2016,1,Guinea Savanna,0.03333333333333333
2016,1,Sahel,0.0
2016,2,Coastal,20.933333333333334
2016,2,Guinea Savanna,0.5
2016,2,Sahel,0.0
2016,3,Coastal,312.5
2016,3,Guinea Savanna,54.63333333333333
2016,3,Sahel,1.7333333333333334
2016,4,Coastal,190.20000000000002
2016,4,Guinea Savanna,99.63333333333333
2016,4,Sahel,1.2999999999999998
2016,5,Coastal,326.9666666666667
2016,5,Guinea Savanna,168.33333333333334
2016,5,Sahel,18.833333333333332
2016,6,Coastal,447.5
2016,6,Guinea Savanna,215.5
2016,6,Sahel,58.06666666666666
2016,7,Coastal,347.56666666666666
2016,7,Guinea Savanna,246.60000000000002
2016,7,Sahel,164.13333333333333
2016,8,Coastal,306.0
2016,8,Guinea Savanna,291.76666666666665
2016,8,Sahel,213.86666666666667
2016,9,Coastal,365.6333333333334
2016,9,Guinea Savanna,274.59999999999997
2016,9,Sahel,87.2
2016,10,Coastal,263.8666666666666
2016,10,Guinea Savanna,76.33333333333333
2016,10,Sahel,1.933333333333333
2016,11,Coastal,134.63333333333333
2016,11,Guinea Savanna,1.3666666666666665
2016,11,Sahel,0.0
2016,12,Coastal,46.0
2016,12,Guinea Savanna,0.3333333333333333
2016,12,Sahel,0.0
2017,1,Coastal,46.20000000000001
2017,1,Guinea Savanna,0.13333333333333333
2017,1,Sahel,0.0
2017,2,Coastal,19.8
2017,2,Guinea Savanna,0.0
2017,2,Sahel,0.0
2017,3,Coastal,83.3
2017,3,Guinea Savanna,1.6666666666666667
2017,3,Sahel,0.0
2017,4,Coastal,131.76666666666665
2017,4,Guinea Savanna,27.2
2017,4,Sahel,0.7333333333333334
2017,5,Coastal,212.4666666666667
2017,5,Guinea Savanna,76.60000000000001
2017,5,Sahel,25.400000000000002
2017,6,Coastal,342.43333333333334
2017,6,Guinea Savanna,176.03333333333333
2017,6,Sahel,87.56666666666666
2017,7,Coastal,258.46666666666664
2017,7,Guinea Savanna,134.79999999999998
2017,7,Sahel,81.66666666666667
2017,8,Coastal,303.8333333333333
2017,8,Guinea Savanna,209.23333333333335
2017,8,Sahel,155.5
2017,9,Coastal,253.9333333333333
2017,9,Guinea Savanna,126.2
2017,9,Sahel,90.56666666666666
2017,10,Coastal,213.4
2017,10,Guinea Savanna,29.166666666666668
2017,10,Sahel,2.466666666666667
2017,11,Coastal,141.53333333333333
2017,11,Guinea Savanna,2.1333333333333333
2017,11,Sahel,0.0
2017,12,Coastal,47.36666666666667
2017,12,Guinea Savanna,0.6666666666666666
2017,12,Sahel,0.16666666666666666
2018,1,Coastal,14.866666666666667
2018,1,Guinea Savanna,0.0
2018,1,Sahel,0.0
2018,2,Coastal,108.76666666666665
2018,2,Guinea Savanna,11.766666666666666
2018,2,Sahel,3.8333333333333335
2018,3,Coastal,128.46666666666667
2018,3,Guinea Savanna,9.166666666666666
2018,3,Sahel,0.0
2018,4,Coastal,128.6
2018,4,Guinea Savanna,39.0
2018,4,Sahel,0.23333333333333336
2018,5,Coastal,210.23333333333335
2018,5,Guinea Savanna,91.23333333333333
2018,5,Sahel,18.633333333333336
2018,6,Coastal,271.96666666666664
2018,6,Guinea Savanna,167.86666666666667
2018,6,Sahel,56.03333333333333
2018,7,Coastal,255.76666666666668
2018,7,Guinea Savanna,185.1
2018,7,Sahel,85.33333333333333
2018,8,Coastal,349.0333333333333
2018,8,Guinea Savanna,241.63333333333335
2018,8,Sahel,193.53333333333333
2018,9,Coastal,268.5
2018,9,Guinea Savanna,199.66666666666666
2018,9,Sahel,103.13333333333333
2018,10,Coastal,223.36666666666665
2018,10,Guinea Savanna,66.60000000000001
2018,10,Sahel,4.2
2018,11,Coastal,102.06666666666668
2018,11,Guinea Savanna,3.0666666666666664
2018,11,Sahel,0.0
2018,12,Coastal,19.0
2018,12,Guinea Savanna,0.0
2018,12,Sahel,0.0
2019,1,Coastal,64.26666666666667
2019,1,Guinea Savanna,2.6666666666666665
2019,1,Sahel,0.0
2019,2,Coastal,90.86666666666667
2019,2,Guinea Savanna,25.7
2019,2,Sahel,0.13333333333333333
2019,3,Coastal,158.76666666666668
2019,3,Guinea Savanna,19.866666666666667
2019,3,Sahel,0.03333333333333333
2019,4,Coastal,203.9333333333333
2019,4,Guinea Savanna,24.86666666666667
2019,4,Sahel,0.03333333333333333
2019,5,Coastal,215.53333333333333
2019,5,Guinea Savanna,140.03333333333333
2019,5,Sahel,14.266666666666667
2019,6,Coastal,368.8333333333333
2019,6,Guinea Savanna,167.29999999999998
2019,6,Sahel,39.46666666666666
2019,7,Coastal,339.8333333333333
2019,7,Guinea Savanna,195.89999999999998
2019,7,Sahel,98.53333333333335
2019,8,Coastal,244.86666666666665
2019,8,Guinea Savanna,187.16666666666666
2019,8,Sahel,208.33333333333334
2019,9,Coastal,407.56666666666666
2019,9,Guinea Savanna,189.16666666666666
2019,9,Sahel,62.4
2019,10,Coastal,358.0
2019,10,Guinea Savanna,184.63333333333333
2019,10,Sahel,53.4
2019,11,Coastal,146.33333333333334
2019,11,Guinea Savanna,11.566666666666668
2019,11,Sahel,0.0
2019,12,Coastal,23.73333333333333
2019,12,Guinea Savanna,0.0
2019,12,Sahel,0.0
2020,1,Coastal,6.8999999999999995
2020,1,Guinea Savanna,0.0
2020,1,Sahel,0.0
2020,2,Coastal,7.133333333333333
2020,2,Guinea Savanna,0.0
2020,2,Sahel,0.0
2020,3,Coastal,154.06666666666666
2020,3,Guinea Savanna,7.2
2020,3,Sahel,0.06666666666666667
2020,4,Coastal,116.33333333333333
2020,4,Guinea Savanna,12.300000000000002
2020,4,Sahel,0.13333333333333333
2020,5,Coastal,176.63333333333333
2020,5,Guinea Savanna,50.6
2020,5,Sahel,3.733333333333334
2020,6,Coastal,272.59999999999997
2020,6,Guinea Savanna,81.60000000000001
2020,6,Sahel,21.433333333333334
2020,7,Coastal,307.8
2020,7,Guinea Savanna,211.83333333333334
2020,7,Sahel,86.33333333333333
2020,8,Coastal,94.56666666666668
2020,8,Guinea Savanna,162.33333333333334
2020,8,Sahel,261.93333333333334
2020,9,Coastal,448.40000000000003
2020,9,Guinea Savanna,214.13333333333333
2020,9,Sahel,92.86666666666667
2020,10,Coastal,214.83333333333334
2020,10,Guinea Savanna,35.73333333333333
2020,10,Sahel,7.3999999999999995
2020,11,Coastal,90.5
2020,11,Guinea Savanna,0.13333333333333333
2020,11,Sahel,0.0
2020,12,Coastal,51.36666666666667
2020,12,Guinea Savanna,0.0
2020,12,Sahel,0.0
2021,1,Coastal,32.199999999999996
2021,1,Guinea Savanna,0.0
2021,1,Sahel,0.0
2021,2,Coastal,24.099999999999998
2021,2,Guinea Savanna,0.0
2021,2,Sahel,0.0
2021,3,Coastal,128.4
2021,3,Guinea Savanna,4.933333333333334
2021,3,Sahel,0.0
2021,4,Coastal,105.89999999999999
2021,4,Guinea Savanna,3.033333333333333
2021,4,Sahel,0.0
2021,5,Coastal,171.29999999999998
2021,5,Guinea Savanna,27.46666666666667
2021,5,Sahel,0.16666666666666666
2021,6,Coastal,251.13333333333333
2021,6,Guinea Savanna,72.36666666666667
2021,6,Sahel,9.266666666666667
2021,7,Coastal,207.36666666666667
2021,7,Guinea Savanna,141.6
2021,7,Sahel,98.46666666666665
2021,8,Coastal,334.53333333333336
2021,8,Guinea Savanna,234.4333333333333
2021,8,Sahel,103.43333333333334
2021,9,Coastal,377.76666666666665
2021,9,Guinea Savanna,143.16666666666666
2021,9,Sahel,51.53333333333334
2021,10,Coastal,287.59999999999997
2021,10,Guinea Savanna,46.96666666666667
2021,10,Sahel,13.1
2021,11,Coastal,175.5
2021,11,Guinea Savanna,0.9666666666666667
2021,11,Sahel,0.0
2021,12,Coastal,17.5
2021,12,Guinea Savanna,0.0
2021,12,Sahel,0.0
2022,1,Coastal,25.7
2022,1,Guinea Savanna,0.06666666666666667
2022,1,Sahel,0.0
2022,2,Coastal,12.6
2022,2,Guinea Savanna,0.0
2022,2,Sahel,0.0
2022,3,Coastal,88.56666666666666
2022,3,Guinea Savanna,4.3999999999999995
2022,3,Sahel,0.0
2022,4,Coastal,155.1
2022,4,Guinea Savanna,60.13333333333333
2022,4,Sahel,1.9666666666666668
2022,5,Coastal,202.23333333333335
2022,5,Guinea Savanna,120.0
2022,5,Sahel,2.9
2022,6,Coastal,287.6333333333334
2022,6,Guinea Savanna,142.33333333333334
2022,6,Sahel,71.7
2022,7,Coastal,234.63333333333335
2022,7,Guinea Savanna,184.23333333333335
2022,7,Sahel,113.43333333333334
2022,8,Coastal,198.4333333333333
2022,8,Guinea Savanna,184.46666666666667
2022,8,Sahel,287.9666666666667
2022,9,Coastal,243.79999999999998
2022,9,Guinea Savanna,229.0
2022,9,Sahel,145.53333333333333
2022,10,Coastal,269.46666666666664
2022,10,Guinea Savanna,80.56666666666668
2022,10,Sahel,11.133333333333333
2022,11,Coastal,76.7
2022,11,Guinea Savanna,0.0
2022,11,Sahel,0.0
2022,12,Coastal,17.366666666666667
2022,12,Guinea Savanna,0.06666666666666667
2022,12,Sahel,0.0
2023,1,Coastal,40.300000000000004
2023,1,Guinea Savanna,0.43333333333333335
2023,1,Sahel,0.0
2023,2,Coastal,16.466666666666665
2023,2,Guinea Savanna,0.3
2023,2,Sahel,0.0
2023,3,Coastal,155.43333333333334
2023,3,Guinea Savanna,21.833333333333332
2023,3,Sahel,0.43333333333333335
2023,4,Coastal,129.36666666666667
2023,4,Guinea Savanna,13.066666666666668
2023,4,Sahel,0.06666666666666667
2023,5,Coastal,154.23333333333332
2023,5,Guinea Savanna,106.3
2023,5,Sahel,4.333333333333333
2023,6,Coastal,378.6333333333334
2023,6,Guinea Savanna,147.03333333333333
2023,6,Sahel,81.86666666666666
2023,7,Coastal,309.8333333333333
2023,7,Guinea Savanna,141.6
2023,7,Sahel,94.06666666666666
2023,8,Coastal,257.3333333333333
2023,8,Guinea Savanna,166.1
2023,8,Sahel,166.63333333333333
2023,9,Coastal,304.6666666666667
2023,9,Guinea Savanna,136.79999999999998
2023,9,Sahel,119.16666666666667
2023,10,Coastal,242.76666666666665
2023,10,Guinea Savanna,56.166666666666664
2023,10,Sahel,13.166666666666666
2023,11,Coastal,166.23333333333335
2023,11,Guinea Savanna,20.633333333333336
2023,11,Sahel,2.433333333333333
2023,12,Coastal,9.5
2023,12,Guinea Savanna,0.0
2023,12,Sahel,0.0
